"","uid","analysisDate","namedLocation","domainID","siteID","plotID","plotType","collectDate","cnSampleID","cnSampleCode","sampleType","d15N","d13C","nitrogenPercent","carbonPercent","CNratio","cnIsotopeQF","cnPercentQF","isotopeAccuracyQF","percentAccuracyQF","analyticalRepNumber","remarks","laboratoryName","testMethod","instrument","analyzedBy","reviewedBy","dataQF","publicationDate"
"2590","23cc83ef-b74d-4e34-95c7-0e5bdd28dd99",2018-05-04,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.1.60.LIVE.>2MM",NA,"vegetation",NA,-27.5,0.24,45.9,194.3,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance","OK","OK",1,"High mass 28 background likely affected nitrogen values, d15N not used","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2591","d4b75928-09c9-4eb6-beb2-86465c612d1c",2018-05-03,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.2.50.LIVE.<2MM",NA,"vegetation",-0.7,-27.4,0.84,43.1,51.4,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2592","983501cf-2127-493b-b9f9-e454fb9b260f",2018-05-03,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.2.20.LIVE.>2MM",NA,"vegetation",-3.1,-27.8,0.51,48.04,93.6,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2593","d25462be-863f-4996-a4cf-0ac592ca1ccf",2018-05-03,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.3.30.LIVE.<2MM",NA,"vegetation",-2.9,-27.7,0.73,37.7,51.5,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2594","276dd330-e837-4b30-88a5-46752db66fdd",2018-04-30,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.3.60.LIVE.<2MM",NA,"vegetation",-1.3,-26.9,0.61,38.11,62.6,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2595","b2abfe45-266d-4e4e-a6ed-e41cdbb18390",2018-05-03,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.2.140.LIVE.<2MM",NA,"vegetation",-2.5,-28,0.48,24.25,51,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2596","1a7626e2-b7b2-4b2f-b4a8-ec42630391db",2018-04-30,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.3.180.LIVE.>2MM",NA,"vegetation",-3.4,-26.8,0.26,48.86,191.3,"OK","OK","OK","OK",2,"Replicates out of QC. d13C & d15N values were cross-checked and analyses met analytical guidelines","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2597","f93fea23-f63c-473d-8984-e95581569f1a",2018-01-02,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.3.140.LIVE.<2MM",NA,"vegetation",-1.9,-28.1,0.84,40.96,48.9,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2598","76ad5609-88fd-416a-b61c-455d55a21c62",2018-05-03,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.2.0.LIVE.>2MM",NA,"vegetation",-3.4,-28.3,1.06,46.29,43.9,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2599","284c9bd5-7464-4ffd-93db-836f71bf879a",2018-05-03,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.2.60.LIVE.<2MM",NA,"vegetation",-1.9,-27.2,0.69,43.94,64.1,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2600","f7d5ac1a-1645-46e1-9ca9-da6769781721",2018-04-30,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.3.160.LIVE.>2MM",NA,"vegetation",-3.9,-27.2,0.22,48.69,223.5,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2601","5bac3d91-7ebe-46e0-a667-6bbeec86b48d",2018-05-04,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.3.120.LIVE.>2MM",NA,"vegetation",NA,-27.8,0.74,48.13,64.7,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance","OK","OK",2,"High mass 28 background likely affected nitrogen values, d15N not used","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2602","03da35aa-e057-454b-85b9-74bfe8b4270e",2018-05-09,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.3.0.LIVE.>2MM",NA,"vegetation",-3.7,-27.6,0.39,45.47,117.2,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2603","6a1acd85-66f3-4066-8626-f50e75dad7c4",2018-01-02,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.3.140.LIVE.>2MM",NA,"vegetation",-3.9,-27.7,0.74,48.02,65,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2604","06f8209c-d484-4117-9984-35e9687c0d93",2018-05-03,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.3.30.DEAD.>2MM",NA,"vegetation",-2.4,-28.1,0.69,45.46,65.9,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2605","77da4560-dcce-442a-8e27-cf6eb3ba7fdd",2018-01-02,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.3.180.LIVE.<2MM",NA,"vegetation",-3,-26.9,0.65,44.14,67.9,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2606","8ad403a7-2e8f-4213-8a60-f5e145727b6d",2018-04-30,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.3.80.LIVE.<2MM",NA,"vegetation",-2.1,-27.1,0.59,41.28,69.4,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2607","d505f8f6-9a75-4a73-8a31-bf81f1cd46dd",2017-12-21,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.1.50.LIVE.<2MM",NA,"vegetation",-1.9,-27.5,0.57,36.58,63.9,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2608","03b3b8f4-9bb4-4d41-94ee-9beb963315c9",2018-04-30,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.3.50.LIVE.>2MM",NA,"vegetation",-3.4,-27.7,0.62,49.57,79.7,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2609","efe30787-7be2-484a-b438-d6976255b3c8",2018-05-03,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.3.30.DEAD.>2MM",NA,"vegetation",-2.3,-28.2,0.7,45.41,65,"OK","OK","OK","OK",2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2610","2b62da3e-87d5-4ccc-9bc9-537f8dce4e47",2018-05-03,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.2.100.LIVE.<2MM",NA,"vegetation",-2.1,-27.4,0.69,40.52,59.1,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2611","155de681-964f-40b6-b002-e130c2974a48",2018-01-02,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.3.160.LIVE.<2MM",NA,"vegetation",-2.5,-27.7,0.78,42.33,54,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2612","50da237e-62d9-4124-8c2e-12868e654191",2017-12-21,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.1.50.LIVE.>2MM",NA,"vegetation",-3.4,-27.5,0.91,48.05,52.5,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2613","fda3fb9d-2cea-4ea4-894f-849dac40ad30",2018-04-30,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.1.0.LIVE.<2MM",NA,"vegetation",-2.9,-27.6,0.7,42.77,60.7,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2614","1b961d0f-47f6-48ee-9a87-a4beeb9a0843",2018-01-02,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.3.70.LIVE.<2MM",NA,"vegetation",-1.2,-27.8,0.75,35.35,47.2,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2615","a7cf9b1e-4cfb-42db-909b-2bdb7f0c6013",2018-04-30,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.3.180.LIVE.<2MM",NA,"vegetation",NA,-27,0.67,46.67,70.1,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance","OK","OK",2,"High mass 28 background likely affected nitrogen values, d15N not used","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2616","f58ce819-fab2-49dc-a93a-2c7846016801",2018-05-03,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.2.30.LIVE.>2MM",NA,"vegetation",-3.2,-27.8,0.69,47.82,69.7,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2617","0ef851d8-f7b3-4ae4-b3dc-bd62c4eb591d",2018-05-09,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.2.0.DEAD.>2MM",NA,"vegetation",-1.2,-26.4,0.48,48.55,100.5,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2618","4cfdca84-886c-4fe7-a1ea-5d1613136b95",2017-12-21,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.1.10.LIVE.>2MM",NA,"vegetation",-2.7,-27.3,0.58,46.7,81,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2619","0518124f-87b9-421c-94de-6f79fd6c737e",2018-04-30,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.3.80.LIVE.>2MM",NA,"vegetation",-3.6,-27.3,0.52,48.94,94.1,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2620","a4bdae2b-b5ec-4132-aa76-7f0b33add7f5",2018-05-09,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.2.20.DEAD.>2MM",NA,"vegetation",NA,-26.4,0.49,53.15,108.7,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance","OK","OK",1,"High mass 28 background likely affected nitrogen values, d15N not used","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2621","1f201598-a223-430f-80b1-20108538f47b",2018-05-09,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.1.120.LIVE.>2MM",NA,"vegetation",NA,-25.7,0.17,43,257.9,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance","OK","OK",1,"High mass 28 background likely affected nitrogen values, d15N not used","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2622","0a13f1f6-f850-4cc0-a2f1-80dfb91efe19",2018-05-04,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.3.90.LIVE.>2MM",NA,"vegetation",NA,-27.6,0.64,46.31,72,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance","OK","OK",2,"High mass 28 background likely affected nitrogen values, d15N not used","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2623","fbc7ab6d-f556-4e2e-b802-2ae093abb8a9",2018-05-04,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.1.30.LIVE.>2MM",NA,"vegetation",NA,-27.2,0.46,39.99,87.1,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance","OK","OK",1,"High mass 28 background likely affected nitrogen values, d15N not used","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2624","3a445a73-58d5-4826-9528-c64c9fbc7029",2018-01-02,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.3.120.LIVE.<2MM",NA,"vegetation",-3.8,-27.1,0.74,47.7,64.1,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2625","983950d1-13b2-414b-a512-81b0bfb7a50c",2018-05-02,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.3.10.DEAD.<2MM",NA,"vegetation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not enough sample for analysis","University of Wyoming Stable Isotope Facility",NA,NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2626","35f0129b-0d74-49e0-a148-b5ab60e2319e",2018-05-03,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.3.0.LIVE.<2MM",NA,"vegetation",-2.4,-27.6,0.98,41.7,42.7,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2627","e313cfa9-5fb2-426d-819f-88c98450c5e0",2018-05-03,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.3.20.LIVE.<2MM",NA,"vegetation",-3.2,-28.3,0.57,31.44,55.5,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2628","008ac24a-56a2-46c0-a311-e74d584e4456",2018-05-03,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.2.10.LIVE.>2MM",NA,"vegetation",-3.3,-28,0.59,48.21,81.2,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2629","5e8f1bba-90ad-4979-be09-967637f34575",2018-05-09,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.3.20.DEAD.<2MM",NA,"vegetation",-0.4,-24.9,0.16,44.82,273.3,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
"2630","2956764e-23f6-4f52-8395-b2ca38f5b152",2018-05-09,"MEGAPT111415","D17","SOAP",NA,NA,2016-08-15 19:00:00,"SOAP.1.100.LIVE.<2MM",NA,"vegetation",-1.9,-27.9,0.6,39.58,66.1,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T151441Z"
